index_label,ключевые слова,url,кол-во аналогов,средняя цена,минимальная цена,максимальная цена,mean продаж за месяц,min продаж за месяц,max продаж за месяц,min pos > 10,min pos > 20,min pos > 30,min_discount,max_discount,mean_discount
571064,домофон визит,https://www.wildberries.ru/catalog/0/search.aspx?search=домофон%20визит&xsearch=true&xsearch=true&sort=popular,12.0,933.0833333333335,527.0,1278.0,17.0,0.0,78.0,12.0,12.0,12.0,0.0,56.0,11.75
571363,стекло 8 (электроника),https://www.wildberries.ru/catalog/0/search.aspx?search=стекло%208%20(электроника)&xsearch=true&xsearch=true&sort=popular,14.0,1074.5,833.0,1499.0,8.0,0.0,47.0,4.0,1.0,1.0,40.0,78.0,56.85714285714285
572128,трико для танцев,https://www.wildberries.ru/catalog/0/search.aspx?search=трико%20для%20танцев&xsearch=true&xsearch=true&sort=popular,39.0,875.974358974359,417.0,2048.0,12.0,0.0,67.0,15.0,10.0,10.0,0.0,61.0,26.794871794871803
572309,ремарсгель,https://www.wildberries.ru/catalog/0/search.aspx?search=ремарсгель&xsearch=true&xsearch=true&sort=popular,3.0,1095.0,980.0,1311.0,330.0,26.0,884.0,3.0,3.0,2.0,5.0,51.0,35.333333333333336
572335,orozyme,https://www.wildberries.ru/catalog/0/search.aspx?search=orozyme&xsearch=true&xsearch=true&sort=popular,4.0,1126.75,1040.0,1324.0,96.0,5.0,264.0,2.0,2.0,2.0,26.0,51.0,40.75
572524,опти фри экспресс,https://www.wildberries.ru/catalog/0/search.aspx?search=опти%20фри%20экспресс&xsearch=true&xsearch=true&sort=popular,3.0,434.33333333333326,353.0,595.0,177.0,2.0,413.0,2.0,2.0,2.0,24.0,45.0,36.333333333333336
572897,эвкалиптовая подушка,https://www.wildberries.ru/catalog/0/search.aspx?search=эвкалиптовая%20подушка&xsearch=true&xsearch=true&sort=popular,8.0,1322.75,654.0,2398.0,19.0,0.0,64.0,4.0,4.0,4.0,47.0,65.0,54.75
573122,dr-2335,https://www.wildberries.ru/catalog/0/search.aspx?search=dr-2335&xsearch=true&xsearch=true&sort=popular,9.0,1395.111111111111,752.0,2619.0,172.0,0.0,1121.0,9.0,9.0,9.0,0.0,46.0,19.11111111111111
573141,покрывало эльза,https://www.wildberries.ru/catalog/0/search.aspx?search=покрывало%20эльза&xsearch=true&xsearch=true&sort=popular,23.0,1045.6521739130437,431.0,2173.0,51.0,0.0,191.0,23.0,23.0,23.0,5.0,76.0,38.52173913043478
573412,мальчишки в сорок первом,https://www.wildberries.ru/catalog/0/search.aspx?search=мальчишки%20в%20сорок%20первом&xsearch=true&xsearch=true&sort=popular,1.0,368.0,368.0,368.0,57.0,57.0,57.0,1.0,1.0,1.0,34.0,34.0,34.0
573437,коврик на парту,https://www.wildberries.ru/catalog/0/search.aspx?search=коврик%20на%20парту&xsearch=true&xsearch=true&sort=popular,7.0,1193.4285714285713,1166.0,1198.0,33.0,20.0,50.0,7.0,6.0,4.0,66.0,67.0,66.14285714285714
573656,хара новая жизнь,https://www.wildberries.ru/catalog/0/search.aspx?search=хара%20новая%20жизнь&xsearch=true&xsearch=true&sort=popular,4.0,542.25,459.0,658.0,130.0,0.0,426.0,3.0,3.0,3.0,20.0,30.0,22.5
573959,бобриная струя,https://www.wildberries.ru/catalog/0/search.aspx?search=бобриная%20струя&xsearch=true&xsearch=true&sort=popular,5.0,1455.2,972.0,2462.0,33.0,0.0,113.0,3.0,3.0,1.0,28.0,48.0,35.6
573992,губа на бампер спойлер,https://www.wildberries.ru/catalog/0/search.aspx?search=губа%20на%20бампер%20спойлер&xsearch=true&xsearch=true&sort=popular,14.0,1236.7142857142858,969.0,1490.0,8.0,0.0,41.0,11.0,1.0,1.0,0.0,53.0,26.214285714285715
574320,практическая психосоматика,https://www.wildberries.ru/catalog/0/search.aspx?search=практическая%20психосоматика&xsearch=true&xsearch=true&sort=popular,3.0,473.66666666666674,412.0,584.0,72.0,3.0,202.0,1.0,1.0,1.0,0.0,33.0,11.0
574702,прыгун жираф,https://www.wildberries.ru/catalog/0/search.aspx?search=прыгун%20жираф&xsearch=true&xsearch=true&sort=popular,9.0,1180.2222222222224,412.0,1466.0,12.0,0.0,89.0,1.0,1.0,1.0,19.0,55.0,47.33333333333334
574712,алмазная живопись лошадь,https://www.wildberries.ru/catalog/0/search.aspx?search=алмазная%20живопись%20лошадь&xsearch=true&xsearch=true&sort=popular,88.0,1028.9545454545455,433.0,2101.0,5.0,0.0,161.0,63.0,63.0,2.0,20.0,74.0,51.70454545454545
574751,пододеяльник т37,https://www.wildberries.ru/catalog/0/search.aspx?search=пододеяльник%20т37&xsearch=true&xsearch=true&sort=popular,79.0,525.2911392405064,358.0,790.0,10.0,0.0,57.0,43.0,14.0,10.0,5.0,66.0,52.34177215189873
574773,гель для стирки тайфун,https://www.wildberries.ru/catalog/0/search.aspx?search=гель%20для%20стирки%20тайфун&xsearch=true&xsearch=true&sort=popular,3.0,434.33333333333326,392.0,498.0,49.0,38.0,58.0,3.0,3.0,3.0,53.0,63.0,59.0
575058,ласты детские короткие,https://www.wildberries.ru/catalog/0/search.aspx?search=ласты%20детские%20короткие&xsearch=true&xsearch=true&sort=popular,84.0,1771.8690476190475,903.0,2940.0,12.0,0.0,122.0,56.0,56.0,56.0,0.0,70.0,43.83333333333334
575090,биовита,https://www.wildberries.ru/catalog/0/search.aspx?search=биовита&xsearch=true&xsearch=true&sort=popular,3.0,536.6666666666666,490.0,595.0,49.0,10.0,115.0,2.0,2.0,1.0,30.0,30.0,30.0
