index_label,ключевые слова,url,кол-во аналогов,средняя цена,минимальная цена,максимальная цена,mean продаж за месяц,min продаж за месяц,max продаж за месяц,min pos > 10,min pos > 20,min pos > 30,min_discount,max_discount,mean_discount,категория
77903,beoma бандаж,https://www.wildberries.ru/catalog/0/search.aspx?search=beoma%20бандаж&xsearch=true&xsearch=true&sort=popular,6.0,1429.666666666667,877.0,1894.0,143.0,30.0,291.0,7.0,7.0,6.0,62.0,82.0,70.0,бандаж
77911,король воронов книга,https://www.wildberries.ru/catalog/0/search.aspx?search=король%20воронов%20книга&xsearch=true&xsearch=true&sort=popular,2.0,416.0,389.0,443.0,274.0,53.0,495.0,3.0,3.0,3.0,24.0,30.0,27.0,король воронов
77912,марина степнова сад книга,https://www.wildberries.ru/catalog/0/search.aspx?search=марина%20степнова%20сад%20книга&xsearch=true&xsearch=true&sort=popular,1.0,548.0,548.0,548.0,174.0,174.0,174.0,2.0,2.0,2.0,20.0,20.0,20.0,марина
77916,japan gals маски,https://www.wildberries.ru/catalog/0/search.aspx?search=japan%20gals%20маски&xsearch=true&xsearch=true&sort=popular,70.0,1021.0571428571428,385.0,2151.0,35.0,0.0,358.0,66.0,66.0,29.0,,,,маска
77925,парные кулоны на магните,https://www.wildberries.ru/catalog/0/search.aspx?search=парные%20кулоны%20на%20магните&xsearch=true&xsearch=true&sort=popular,27.0,957.5555555555555,550.0,2030.0,28.0,0.0,207.0,11.0,10.0,10.0,30.0,80.0,60.85185185185186,кулон парный
77951,minnie mouse,https://www.wildberries.ru/catalog/0/search.aspx?search=minnie%20mouse&xsearch=true&xsearch=true&sort=popular,43.0,882.8837209302327,399.0,2138.0,7.0,0.0,52.0,6.0,4.0,4.0,,,,
78049,очки для снорклинга,https://www.wildberries.ru/catalog/0/search.aspx?search=очки%20для%20снорклинга&xsearch=true&xsearch=true&sort=popular,25.0,1713.84,1224.0,2590.0,34.0,0.0,248.0,24.0,24.0,22.0,35.0,77.0,53.32,очки
78062,пенал kanken,https://www.wildberries.ru/catalog/0/search.aspx?search=пенал%20kanken&xsearch=true&xsearch=true&sort=popular,30.0,776.6666666666665,434.0,3000.0,4.0,0.0,42.0,6.0,6.0,2.0,,,,пенал
78082,интерактивная игрушка fingerlings,https://www.wildberries.ru/catalog/0/search.aspx?search=интерактивная%20игрушка%20fingerlings&xsearch=true&xsearch=true&sort=popular,24.0,1657.583333333333,672.0,2931.0,21.0,1.0,172.0,19.0,15.0,5.0,56.0,85.0,72.0,игрушка интерактивный
78122,чайник joy,https://www.wildberries.ru/catalog/0/search.aspx?search=чайник%20joy&xsearch=true&xsearch=true&sort=popular,28.0,1061.892857142857,519.0,2264.0,400.0,3.0,8252.0,26.0,26.0,26.0,24.0,72.0,41.32142857142857,чайник
